,game_ids,home_ids,away_ids
3035,0021000587,1610612737,1610612745
3036,0021000588,1610612766,1610612740
3037,0021000589,1610612764,1610612761
3038,0021000590,1610612765,1610612758
3039,0021000591,1610612741,1610612748
3040,0021000592,1610612763,1610612742
3041,0021000593,1610612750,1610612753
3042,0021000594,1610612743,1610612739
3043,0021000595,1610612757,1610612751
3044,0021000596,1610612746,1610612747
3045,0021000597,1610612759,1610612743
3046,0021000598,1610612752,1610612756
3047,0021000599,1610612764,1610612762
3048,0021000600,1610612763,1610612741
3049,0021000601,1610612755,1610612766
3050,0021000602,1610612745,1610612749
3051,0021000603,1610612740,1610612761
3052,0021000604,1610612765,1610612742
3053,0021000605,1610612746,1610612754
3054,0021000606,1610612737,1610612758
3055,0021000607,1610612744,1610612751
3056,0021000608,1610612738,1610612753
3057,0021000609,1610612757,1610612750
3058,0021000610,1610612747,1610612760
3059,0021000611,1610612748,1610612737
3060,0021000612,1610612741,1610612766
3061,0021000613,1610612739,1610612756
3062,0021000614,1610612751,1610612762
3063,0021000615,1610612753,1610612755
3064,0021000616,1610612738,1610612765
3065,0021000617,1610612749,1610612764
3066,0021000618,1610612740,1610612763
3067,0021000619,1610612745,1610612752
3068,0021000620,1610612759,1610612761
3069,0021000621,1610612742,1610612747
3070,0021000622,1610612743,1610612760
3071,0021000623,1610612758,1610612757
3072,0021000624,1610612744,1610612754
3073,0021000625,1610612746,1610612750
3074,0021000626,1610612766,1610612755
3075,0021000627,1610612741,1610612742
3076,0021000628,1610612757,1610612746
3077,0021000629,1610612751,1610612765
3078,0021000630,1610612753,1610612761
3079,0021000631,1610612737,1610612740
3080,0021000632,1610612738,1610612762
3081,0021000633,1610612739,1610612749
3082,0021000634,1610612764,1610612756
3083,0021000635,1610612763,1610612745
3084,0021000636,1610612759,1610612752
3085,0021000637,1610612743,1610612747
3086,0021000638,1610612744,1610612758
3087,0021000639,1610612766,1610612737
3088,0021000640,1610612751,1610612742
3089,0021000641,1610612764,1610612738
3090,0021000642,1610612765,1610612756
3091,0021000643,1610612748,1610612761
3092,0021000644,1610612755,1610612762
3093,0021000645,1610612741,1610612739
3094,0021000646,1610612740,1610612759
3095,0021000647,1610612760,1610612752
3096,0021000648,1610612745,1610612753
3097,0021000649,1610612749,1610612763
3098,0021000650,1610612757,1610612754
3099,0021000651,1610612746,1610612744
3100,0021000652,1610612743,1610612754
3101,0021000653,1610612751,1610612739
3102,0021000654,1610612753,1610612765
3103,0021000655,1610612755,1610612756
3104,0021000656,1610612761,1610612763
3105,0021000657,1610612752,1610612764
3106,0021000658,1610612741,1610612749
3107,0021000659,1610612750,1610612745
3108,0021000660,1610612740,1610612760
3109,0021000661,1610612757,1610612758
3110,0021000662,1610612744,1610612759
3111,0021000663,1610612764,1610612743
3112,0021000664,1610612738,1610612739
3113,0021000665,1610612742,1610612746
3114,0021000666,1610612758,1610612766
3115,0021000667,1610612747,1610612762
3116,0021000668,1610612754,1610612753
3117,0021000669,1610612751,1610612763
3118,0021000670,1610612761,1610612755
3119,0021000671,1610612765,1610612743
3120,0021000672,1610612749,1610612737
3121,0021000673,1610612750,1610612760
3122,0021000674,1610612745,1610612746
3123,0021000675,1610612756,1610612766
3124,0021000676,1610612762,1610612759
3125,0021000677,1610612744,1610612740
3126,0021000678,1610612752,1610612748
3127,0021000679,1610612742,1610612745
3128,0021000680,1610612757,1610612738
3129,0021000681,1610612754,1610612751
3130,0021000682,1610612755,1610612763
3131,0021000683,1610612761,1610612749
3132,0021000684,1610612737,1610612752
3133,0021000685,1610612739,1610612743
3134,0021000686,1610612748,1610612765
3135,0021000687,1610612741,1610612753
3136,0021000688,1610612760,1610612764
3137,0021000689,1610612762,1610612750
3138,0021000690,1610612756,1610612738
3139,0021000691,1610612744,1610612766
3140,0021000692,1610612747,1610612758
3141,0021000693,1610612741,1610612754
3142,0021000694,1610612763,1610612764
3143,0021000695,1610612750,1610612761
3144,0021000696,1610612742,1610612737
3145,0021000697,1610612749,1610612751
3146,0021000698,1610612759,1610612745
3147,0021000699,1610612758,1610612740
3148,0021000700,1610612746,1610612766
3149,0021000701,1610612760,1610612748
3150,0021000702,1610612747,1610612738
3151,0021000703,1610612753,1610612739
3152,0021000704,1610612755,1610612743
3153,0021000705,1610612752,1610612765
3154,0021000706,1610612756,1610612740
3155,0021000707,1610612744,1610612762
3156,0021000708,1610612754,1610612761
3157,0021000709,1610612751,1610612743
3158,0021000710,1610612748,1610612739
3159,0021000711,1610612763,1610612753
3160,0021000712,1610612742,1610612764
3161,0021000713,1610612762,1610612766
3162,0021000714,1610612746,1610612749
3163,0021000715,1610612740,1610612764
3164,0021000716,1610612757,1610612759
3165,0021000717,1610612758,1610612738
3166,0021000718,1610612747,1610612745
3167,0021000719,1610612737,1610612761
3168,0021000720,1610612739,1610612754
3169,0021000721,1610612751,1610612755
3170,0021000722,1610612765,1610612766
3171,0021000723,1610612752,1610612742
3172,0021000724,1610612750,1610612763
3173,0021000725,1610612760,1610612740
3174,0021000726,1610612743,1610612757
3175,0021000727,1610612756,1610612749
3176,0021000728,1610612762,1610612745
3177,0021000729,1610612746,1610612741
3178,0021000730,1610612753,1610612748
3179,0021000731,1610612744,1610612749
3180,0021000732,1610612747,1610612759
3181,0021000733,1610612766,1610612748
3182,0021000734,1610612754,1610612757
3183,0021000735,1610612755,1610612752
3184,0021000736,1610612761,1610612750
3185,0021000737,1610612764,1610612753
3186,0021000738,1610612737,1610612746
3187,0021000739,1610612765,1610612751
3188,0021000740,1610612738,1610612742
3189,0021000741,1610612763,1610612739
3190,0021000742,1610612756,1610612760
3191,0021000743,1610612758,1610612759
3192,0021000744,1610612743,1610612762
3193,0021000745,1610612766,1610612742
3194,0021000746,1610612764,1610612737
3195,0021000747,1610612739,1610612757
3196,0021000748,1610612740,1610612747
3197,0021000749,1610612745,1610612763
3198,0021000750,1610612749,1610612765
3199,0021000751,1610612750,1610612743
3200,0021000752,1610612762,1610612760
3201,0021000753,1610612744,1610612741
3202,0021000754,1610612748,1610612746
3203,0021000755,1610612751,1610612754
3204,0021000756,1610612752,1610612755
3205,0021000757,1610612738,1610612753
3206,0021000758,1610612766,1610612738
3207,0021000759,1610612763,1610612747
3208,0021000760,1610612740,1610612750
3209,0021000761,1610612742,1610612739
3210,0021000762,1610612743,1610612745
3211,0021000763,1610612757,1610612741
3212,0021000764,1610612758,1610612762
3213,0021000765,1610612744,1610612756
3214,0021000766,1610612737,1610612755
3215,0021000767,1610612753,1610612746
3216,0021000768,1610612765,1610612759
3217,0021000769,1610612748,1610612754
3218,0021000770,1610612749,1610612761
3219,0021000771,1610612760,1610612763
3220,0021000772,1610612745,1610612750
3221,0021000773,1610612739,1610612765
3222,0021000774,1610612754,1610612766
3223,0021000775,1610612751,1610612740
3224,0021000776,1610612755,1610612753
3225,0021000777,1610612761,1610612759
3226,0021000778,1610612764,1610612749
3227,0021000779,1610612752,1610612746
3228,0021000780,1610612762,1610612741
3229,0021000781,1610612758,1610612742
3230,0021000782,1610612744,1610612743
3231,0021000783,1610612738,1610612747
3232,0021000784,1610612756,1610612744
3233,0021000785,1610612743,1610612742
3234,0021000786,1610612766,1610612751
3235,0021000787,1610612754,1610612750
3236,0021000788,1610612753,1610612740
3237,0021000789,1610612755,1610612759
3238,0021000790,1610612761,1610612757
3239,0021000791,1610612739,1610612746
3240,0021000792,1610612765,1610612748
3241,0021000793,1610612752,1610612747
3242,0021000794,1610612763,1610612749
3243,0021000795,1610612762,1610612756
3244,0021000796,1610612737,1610612766
3245,0021000797,1610612751,1610612752
3246,0021000798,1610612764,1610612759
3247,0021000799,1610612750,1610612755
3248,0021000800,1610612740,1610612741
3249,0021000801,1610612745,1610612742
3250,0021000802,1610612749,1610612754
3251,0021000803,1610612758,1610612760
3252,0021000804,1610612738,1610612748
3253,0021000805,1610612753,1610612747
3254,0021000806,1610612739,1610612764
3255,0021000807,1610612765,1610612757
3256,0021000808,1610612761,1610612746
3257,0021000809,1610612763,1610612743
3258,0021000810,1610612756,1610612758
3259,0021000811,1610612744,1610612760
3260,0021000812,1610612766,1610612747
3261,0021000813,1610612751,1610612759
3262,0021000814,1610612765,1610612737
3263,0021000815,1610612749,1610612746
3264,0021000816,1610612750,1610612757
3265,0021000817,1610612745,1610612743
3266,0021000818,1610612754,1610612748
3267,0021000819,1610612741,1610612766
3268,0021000820,1610612763,1610612755
3269,0021000821,1610612760,1610612758
3270,0021000822,1610612756,1610612762
3271,0021000823,1610612744,1610612740
3272,0021000824,1610612753,1610612764
3273,0021000825,1610612761,1610612748
3274,0021000826,1610612738,1610612751
3275,0021000827,1610612739,1610612747
3276,0021000828,1610612765,1610612754
3277,0021000829,1610612752,1610612737
3278,0021000830,1610612750,1610612746
3279,0021000831,1610612742,1610612758
3280,0021000832,1610612745,1610612755
3281,0021000833,1610612749,1610612743
3282,0021000834,1610612762,1610612744
3283,0021000835,1610612757,1610612740
3284,0021000836,1610612741,1610612759
3285,0021000837,1610612756,1610612742
3286,0021000838,1610612766,1610612761
3287,0021000839,1610612764,1610612754
3288,0021000840,1610612765,1610612745
3289,0021000841,1610612748,1610612758
3290,0021000842,1610612749,1610612750
3291,0021000843,1610612760,1610612746
3292,0021000844,1610612743,1610612763
3293,0021000845,1610612744,1610612738
3294,0021000846,1610612747,1610612737
3295,0021000847,1610612739,1610612745
3296,0021000848,1610612754,1610612765
3297,0021000849,1610612753,1610612758
3298,0021000850,1610612755,1610612764
3299,0021000851,1610612761,1610612741
3300,0021000852,1610612752,1610612749
3301,0021000853,1610612750,1610612763
3302,0021000854,1610612740,1610612746
3303,0021000855,1610612759,1610612760
3304,0021000856,1610612742,1610612762
3305,0021000857,1610612756,1610612737
3306,0021000858,1610612757,1610612747
3307,0021000859,1610612741,1610612748
3308,0021000860,1610612743,1610612738
3309,0021000861,1610612766,1610612758
3310,0021000862,1610612754,1610612762
3311,0021000863,1610612755,1610612765
3312,0021000864,1610612761,1610612756
3313,0021000865,1610612739,1610612752
3314,0021000866,1610612748,1610612764
3315,0021000867,1610612753,1610612760
3316,0021000868,1610612750,1610612740
3317,0021000869,1610612759,1610612751
3318,0021000870,1610612744,1610612737
3319,0021000871,1610612747,1610612746
3320,0021000872,1610612757,1610612743
3321,0021000873,1610612764,1610612742
3322,0021000874,1610612765,1610612762
3323,0021000875,1610612763,1610612758
3324,0021000876,1610612745,1610612751
3325,0021000877,1610612749,1610612741
3326,0021000878,1610612746,1610612738
3327,0021000879,1610612754,1610612756
3328,0021000880,1610612760,1610612747
3329,0021000881,1610612739,1610612755
3330,0021000882,1610612750,1610612744
3331,0021000883,1610612753,1610612766
3332,0021000884,1610612761,1610612742
3333,0021000885,1610612740,1610612745
3334,0021000886,1610612759,1610612763
3335,0021000887,1610612748,1610612752
3336,0021000888,1610612757,1610612737
3337,0021000889,1610612751,1610612756
3338,0021000890,1610612764,1610612741
3339,0021000891,1610612743,1610612737
3340,0021000892,1610612762,1610612738
3341,0021000893,1610612758,1610612746
3342,0021000894,1610612754,1610612744
3343,0021000895,1610612753,1610612752
3344,0021000896,1610612755,1610612742
3345,0021000897,1610612761,1610612740
3346,0021000898,1610612763,1610612759
3347,0021000899,1610612749,1610612765
3348,0021000900,1610612750,1610612747
3349,0021000901,1610612757,1610612745
3350,0021000902,1610612737,1610612741
3351,0021000903,1610612739,1610612759
3352,0021000904,1610612764,1610612744
3353,0021000905,1610612738,1610612756
3354,0021000906,1610612765,1610612750
3355,0021000907,1610612752,1610612740
3356,0021000908,1610612760,1610612754
3357,0021000909,1610612743,1610612766
3358,0021000910,1610612758,1610612757
3359,0021000911,1610612746,1610612745
3360,0021000912,1610612748,1610612753
3361,0021000913,1610612762,1610612743
3362,0021000914,1610612751,1610612761
3363,0021000915,1610612753,1610612741
3364,0021000916,1610612755,1610612750
3365,0021000917,1610612737,1610612760
3366,0021000918,1610612738,1610612744
3367,0021000919,1610612752,1610612739
3368,0021000920,1610612763,1610612740
3369,0021000921,1610612742,1610612754
3370,0021000922,1610612749,1610612756
3371,0021000923,1610612759,1610612748
3372,0021000924,1610612747,1610612766
3373,0021000925,1610612751,1610612761
3374,0021000926,1610612764,1610612750
3375,0021000927,1610612745,1610612754
3376,0021000928,1610612762,1610612758
3377,0021000929,1610612757,1610612766
3378,0021000930,1610612746,1610612743
3379,0021000931,1610612748,1610612741
3380,0021000932,1610612759,1610612747
3381,0021000933,1610612737,1610612752
3382,0021000934,1610612765,1610612764
3383,0021000935,1610612755,1610612744
3384,0021000936,1610612739,1610612740
3385,0021000937,1610612760,1610612756
3386,0021000938,1610612742,1610612763
3387,0021000939,1610612749,1610612738
3388,0021000940,1610612766,1610612746
3389,0021000941,1610612753,1610612757
3390,0021000942,1610612752,1610612762
3391,0021000943,1610612741,1610612740
3392,0021000944,1610612763,1610612760
3393,0021000945,1610612750,1610612742
3394,0021000946,1610612758,1610612745
3395,0021000947,1610612737,1610612747
3396,0021000948,1610612739,1610612744
3397,0021000949,1610612754,1610612755
3398,0021000950,1610612764,1610612749
3399,0021000951,1610612748,1610612757
3400,0021000952,1610612756,1610612745
3401,0021000953,1610612766,1610612741
3402,0021000954,1610612751,1610612744
3403,0021000955,1610612755,1610612760
3404,0021000956,1610612761,1610612762
3405,0021000957,1610612738,1610612746
3406,0021000958,1610612763,1610612752
3407,0021000959,1610612749,1610612739
3408,0021000960,1610612750,1610612754
3409,0021000961,1610612740,1610612742
3410,0021000962,1610612759,1610612765
3411,0021000963,1610612758,1610612753
3412,0021000964,1610612748,1610612747
3413,0021000965,1610612742,1610612752
3414,0021000966,1610612756,1610612743
3415,0021000967,1610612766,1610612757
3416,0021000968,1610612751,1610612746
3417,0021000969,1610612755,1610612738
3418,0021000970,1610612761,1610612754
3419,0021000971,1610612741,1610612737
3420,0021000972,1610612750,1610612762
3421,0021000973,1610612760,1610612765
3422,0021000974,1610612759,1610612758
3423,0021000975,1610612744,1610612753
3424,0021000976,1610612748,1610612763
3425,0021000977,1610612737,1610612757
3426,0021000978,1610612764,1610612746
3427,0021000979,1610612741,1610612762
3428,0021000980,1610612749,1610612755
3429,0021000981,1610612740,1610612758
3430,0021000982,1610612742,1610612747
3431,0021000983,1610612745,1610612759
3432,0021000984,1610612743,1610612765
3433,0021000985,1610612739,1610612760
3434,0021000986,1610612761,1610612766
3435,0021000987,1610612756,1610612753
3436,0021000988,1610612738,1610612749
3437,0021000989,1610612752,1610612754
3438,0021000990,1610612744,1610612750
3439,0021000991,1610612751,1610612738
3440,0021000992,1610612764,1610612760
3441,0021000993,1610612748,1610612759
3442,0021000994,1610612763,1610612746
3443,0021000995,1610612740,1610612743
